Id,nAnswers,QuestionId,Title,Body,Score,ViewCount,IsAccepted,Reason
154,3,912874,""Index was outside the bounds of the array" when checking non-array variable""Index was outside the bounds of the array" when checking non-array variable""ndex was outside the bounds of th","<p>I have a class "Address" that has the following check:</p>&#xA;&#xA;<pre><code>if(thisAddress == null)&#xA;   thisAddress = new Address();&#xA;</code></pre>&#xA;&#xA;<p>When the code is run I get "Index was outside the bounds of the array" on the first""p>I have a class "Address" that has the following check:</p>&#xA;&#xA;<pre><code>if(thisAddress == null)&#xA;   thisAddress = new Address();&#xA;</code></pre>&#xA;&#xA;<p>When the code is run I get "Index was outside the bounds of the a"">I have a class "Address" that has the following check:</p>&#xA;&#xA;<pre><code>if(thisAddress == null)&#xA;   thisAddress = new Address();&#xA;</code></pre>&#xA;&#xA;<p>When the code is run I get "Index was outside th""I have a class "Address" that has the following check:</p>&#xA;&#xA;<pre><code>if(thisAddress == null)&#xA;   thisAddress = new Address();&#xA;</code></pre>&#xA;&#xA;<p>When the code is run I get "Inde"" have a class "Address" that has the following check:</p>&#xA;&#xA;<pre><code>if(thisAddress == null)&#xA;   thisAddress = new Address();&#xA;</code></pre>&#xA;&#xA;<p>When the code is ""have a class "Address" that has the following check:</p>&#xA;&#xA;<pre><code>if(thisAddress == null)&#xA;   thisAddress = new Address();&#xA;</code></pre>&#xA;&#xA;<p>Whe""ave a class "Address" that has the following check:</p>&#xA;&#xA;<pre><code>if(thisAddress == null)&#xA;   thisAddress = new Address();&#xA;</code></pre>&#x""ve a class "Address" that has the following check:</p>&#xA;&#xA;<pre><code>if(thisAddress == null)&#xA;   thisAddress = new Address();&#xA;</co""e a class "Address" that has the following check:</p>&#xA;&#xA;<pre><code>if(thisAddress == null)&#xA;   thisAddress = new Address("" a class "Address" that has the following check:</p>&#xA;&#xA;<pre><code>if(thisAddress == null)&#xA;   thisAddress = ne""a class "Address" that has the following check:</p>&#xA;&#xA;<pre><code>if(thisAddress == null)&#xA;   thisAdd"" class "Address" that has the following check:</p>&#xA;&#xA;<pre><code>if(thisAddress == null)&#xA;  ""class "Address" that has the following check:</p>&#xA;&#xA;<pre><code>if(thisAddress == null)""lass "Address" that has the following check:</p>&#xA;&#xA;<pre><code>if(thisAddress ==""ass "Address" that has the following check:</p>&#xA;&#xA;<pre><code>if(thisAddre""ss "Address" that has the following check:</p>&#xA;&#xA;<pre><code>if(thisA""s "Address" that has the following check:</p>&#xA;&#xA;<pre><code>if(th"" "Address" that has the following check:</p>&#xA;&#xA;<pre><code>if("""Address" that has the following check:</p>&#xA;&#xA;<pre><code>if""Address" that has the following check:</p>&#xA;&#xA;<pre><code>if""ddress" that has the following check:</p>&#xA;&#xA;<pre><""dress" that has the following check:</p>&#xA;&#xA;""ress" that has the following check:</p>&#xA;""ess" that has the following check:</p>&""ss" that has the following check:</""s" that has the following check:""" that has the following check"" that has the following check",0,2771,0,"There are no comments, but another answer is accepted"
155,3,35387992,"Javascript, the call to a nested function",<p>I'm just come to javascript. I come across a code like this.</p>&#xA;&#xA;<pre><code>function makeAdder(a) {&#xA;   return function(b) {&#xA;       return a + b;&#xA;   };&#xA;}&#xA;x = makeAdder(5);&#xA;</code></pre>&#xA;&#xA;<p>Here the value of <str,3,68,0,"There are no comments, but another answer is accepted"
156,3,5724584,CLI arguments in C,"<p>We are developing a program which is supposed to take in multiple inputs of the same argument. For eg. </p>&#xA;&#xA;<p>program1 -A arg1 -A arg2 -A arg3 -B arg4 -B arg5 -B arg6</p>&#xA;&#xA;<p>Further to complicate it, -A and -B arguments have a 1:1 re",1,201,0,"There are no comments, but another answer is accepted"
66,5,14945787,How to reference derived objects in a vector of pointers to base class objects?,"<p>I'm trying to build a chess game in C++.  </p>&#xA;&#xA;<p>I have a base class gamePiece and a derived class rook.  My original idea was to create a vector of gamePiece objects and insert all of the different types of gamePieces (rooks, queens, pawns) ",1,918,0,"There are no comments, and an answer is not accepted"
67,5,1290264,ASP.NET: User won't stay logged in for more than 30 mins,"<p>This is really irritating me, and is probably causing the waning usership on my website. I'm using Forms Authentication to log my user in. </p>&#xA;&#xA;<p>I have the "Persist" parameter set to true by default when the user logs in:</p>&#xA;&#xA;<pre><""p>This is really irritating me, and is probably causing the waning usership on my we",5,1687,0,"There are no comments, and an answer is not accepted"
68,5,810307,stand alone php app,<p>What is the best way to build a <strong>non web browser</strong> stand alone php app that works with some sort of database without requiring the user to install a database server.  Or am i just asking too much?</p>&#xA;,5,12207,0,"There are no comments, and an answer is not accepted"
157,3,11762030,android EditText format as i type,"<p>I have this problem, how can I format the display on edittext as i type on it? for example if i type 5 it will format for desired currency. i can format the text in edittext without problem on onFocusChangeListener but the client needs onchange. </p>&#",1,1785,0,"There are no comments, and an answer is not accepted"
158,3,1168696,Javascript Issue on MasterPage,"<p>I've got a piece of JavaScript that clears the data in a text box. The code works fine on a standalone page, but on the master page its not working.</p>&#xA;&#xA;<p>On the default page my JavaScript is:</p>&#xA;&#xA;<pre><code>    &lt;script type="text""p>I'",0,239,0,"There are no comments, and an answer is not accepted"
159,3,6994887,1's and 0's to an audio file in java,"<p>I currently have a <code>String</code> that contains 1's and 0's. I want to make an audio file out of this string, preferably in .WAV format by using Java. How do i go about it ? Are there any API's to write bytes to make a .WAV ? any tutorials/blogs ?",0,250,0,"There are no comments, and an answer is not accepted"
160,3,1739930,Icons on Titlebar,"<p>I just found something really cool and i'm surprised i didn't really notice it sooner. Have you ever seen WordPad running on Windows 7? If you have, you'll notice that on the top-left of the window's titlebar are a few icons (save, undo/redo). On the a",0,1305,0,"There are no comments, and an answer is not accepted"
161,3,9012999,error in c code: expected identifier or '(' before '{' token,"<p>Program brief overview (3 body problem):</p>&#xA;&#xA;<pre><code>#include &lt;stdlib.h&gt;&#xA;#include &lt;stdio.h&gt;&#xA;#include &lt;math.h&gt;&#xA;&#xA;double ax, ay, t;&#xA;double dt;&#xA;/* other declarations including file output, N and 6 comma",4,35032,0,"There are no comments, and an answer is not accepted"
162,3,5616586,create javascript array in json response in Java,"<p>I have a servlet where I send JSON response (back to javascript) . For example , my response looks like </p>&#xA;&#xA;<pre><code>{&#xA;    "responseStr":"1,5,119.8406677,7,7,116.5664291,10,10,116.6099319,20,10,117.2185898,25,3,115.2636185"&#xA;}&#xA;</""p>I have a servlet where I send JSON response (back to javascript) . For example , my response looks like </p>&#",0,2836,0,"There are no comments, and an answer is not accepted"
163,3,32451850,Powershell foreach $line considering the last match only,<p>I am looking to list all matches but i am only getting the last match in the output file.</p>&#xA;&#xA;<p><strong>Input File (ADO):</strong> </p>&#xA;&#xA;<pre><code>TOTAL 0000002500&#xA;TAX   0000000000&#xA;TOTAL 0000001250&#xA;TAX   0000002520&#xA;TO,1,99,0,"There are no comments, and an answer is not accepted"
164,3,26534027,Using Wildcards in Java,<pre><code>import java.util.ArrayList;&#xA;import java.util.List;&#xA;&#xA;public class WildCardNumber {&#xA;&#xA;    public static void main(String[] args) {&#xA;        List&lt;EvenNumber&gt; le = new ArrayList&lt;&gt;();&#xA;        List&lt;? extends N,2,60,0,"There are no comments, and an answer is not accepted"
165,3,24011498,Initialize Global Variable With Function Call Assignment,"<p>I have a simple program as below:</p>&#xA;&#xA;<pre><code>static const char* DeviceID = (char*)"my id";&#xA;int length = strlen(DeviceID);&#xA;int main(){&#xA;&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>and the compiler throw the following error:</p>&#xA;&#xA""p>I have a simple program as below:</p>&#xA;&#xA;<pre><code>static const char* DeviceID = (char*)"my id";&#xA;int length = strlen(DeviceID);&#xA;int main(){"">I have a simple program as below:</p>&#xA;&#xA;<pre><code",0,106,0,"There are no comments, and an answer is not accepted"
166,3,12652354,How do I find the presence of a given word in a Java String?,"<blockquote>&#xA;  <p><strong>Please see also:</strong><br>&#xA;  <a href="https://stackoverflow.com/questions/687577/how-to-see-if-a-substring-exists-inside-another-string-in-java-1-4">How to see if a substring exists inside another string in Java 1.4</a""blockquote>&#xA;  <p><strong>Please see also:</strong><br>&#xA;  <a href="https://stackoverflow.com/questions/687577/how-to-see-if-a-substring-exists-inside-another-string-in-java-""lockquote>&#xA;  <p><strong>Please see also:</strong><br>&#xA;  <a href="https://stackoverflow.com/questio""ockquote>&#xA;  <p><strong>Please",-5,455,0,"There are no comments, and an answer is not accepted"
167,3,12502359,How to download large Image 50 MB from server and show at iphone application with memory Mangment?,<p><br/> I have stuck a Memory Issue about my application.<br/>&#xA;In My application i am going download 50 MB image and show into my iphone application.<br/>&#xA;Please suggest an example and proper step without Manage memory. </p>&#xA;&#xA;<p><br/>&#xA,0,728,0,"There are no comments, and an answer is not accepted"
168,3,19875677,"In matlab, I have 5 sentences all in one array, and I need to count and display the number of characters for each sentence using a for loop","<p>So my code for this is:</p>&#xA;&#xA;<pre><code>my5Sentences={'Windows machines are better than Macs.','The Intel core i7 4770k is a great processor.','My email is xxxxx@drexel.edu','I go to Drexel','I am writing this in MATLAB &amp; and I writing this",0,81,0,"There are no comments, and an answer is not accepted"
169,3,37619805,Revisit curly braces and performance in C++,"<p>I know that this question has been asked and answered <a href="https://stackoverflow.com/questions/23145425/does-adding-unnecessary-curly-brackets-in-a-c-program-slow-it-down-at-all/23149006#23149006">here</a>, among other places, but none of the answe""p>I know that this question has been asked and answered <a href="https://stackoverflow.com/questions/23145425/does-adding-unnecessary-curly-brackets-in-a-c-program-slow-it-down-at-all/23149"">I know that this question has been asked and answered <a href="https://stackoverflow.com/questions/23145425/does-adding-unn""I know that this question has been asked and answered <a hre",-2,61,0,"There are no comments, and an answer is not accepted"
170,3,4556620,Defining a drop down combo box within an abstract table model in java,"<p>Can somebody please inform me as to how to define a drop down combo box as a cell within &#xA;a row in an abstract table model, new to Java so really not sure how to do this. This will&#xA;be be the first Cell as shown below E.g Combo Box</p>&#xA;&#xA;",1,2304,0,"There are no comments, and an answer is not accepted"
171,3,23920381,Multiple find and replace in notepad++,"<p>I'm using regular expression in Notepad++ to find and replace <code>&lt;span class="bold"&gt;(.*?)&lt;/span&gt;</code> with <code>&lt;strong&gt;\1&lt;/strong&gt;</code> and <code>&lt;span class="italic"&gt;(.*?)&lt;/span&gt;</code> with <code>&lt;i&gt;""p>I'm using regular expression in Notepad++ to find and replace <code>&lt;span class="bold"&gt;(.*?)&lt;/span&gt;</code> with <code>&lt;strong&gt;\1&lt;/strong&gt;</cod"">I'm using regular expression in Notepad++ to find and replace <code>&lt;span clas",1,322,0,"There are no comments, and an answer is not accepted"
172,3,34274771,Bootstrap portofolio - empty grid space,"<p>I am having trouble with grid in bootstrap grid. I  have empty spaces in a row. <a href="https://i.stack.imgur.com/euSPT.png" rel="noreferrer"><img src="https://i.stack.imgur.com/euSPT.png" alt="ON desktop"></a> this is shown on desktop and on mobile i""p>I am having trouble with grid in bootstrap grid. I  have empty spaces in a row. <a href="https://i.stack.imgur.com/euSPT.png" rel="noreferrer"><img src="https://"">I am having trouble with grid in bootstrap grid. I  have empty spaces i",5,1766,0,"There are no comments, and an answer is not accepted"
173,3,21409489,Why is VIM's copy and paste broken and how to get it right?,<p>One thing I haven't figured out is how to get vim's copy and paste to work correctly.</p>&#xA;&#xA;<p>Can someone explain why it doesn't out of the box and how to get it to work that preserves the spacing etc?</p>&#xA;&#xA;<p>e.g. if I copy and paste a,1,414,0,"There are no comments, and an answer is not accepted"
236,1,34035246,how to start looking into the java project?,<p>I have recently join a team in an organization. they have assign me a project. now I have the project source code build in GWT and Java. I have imported the project in my eclipse. Now I can not figure out how to start looking into it as it contains so ,0,44,0,"There are no comments, and an answer is not accepted"
255,1,39202967,Why I can't set zoom level on google maps,"<p>Why I can't set zoom level,  I tried using &amp;z=5 to write on the end of link, buy not working. Here is demo</p>&#xA;&#xA;<pre><code>&lt;iframe src="https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2830.0493437376044!2d20.460033515820356!3d44.82""p>Why I can't set zoom level,  I tried using &amp;z=5 to write on the end of link, buy not working. H",0,130,0,"There are no comments, and an answer is not accepted"
256,1,11837847,place a left/right span on the same line so no space,<p>I'm trying to make a website and I need the menu on the left content box on the right. </p>&#xA;&#xA;<pre><code>#Wrapper { &#xA;    position: absolute;&#xA;    margin-left: auto;&#xA;    margin-right: auto;&#xA;    left: 0%;&#xA;    right: 0%;&#xA;    ,-2,480,0,"There are no comments, and an answer is not accepted"
257,1,16284337,"Created dev and production push certificate, but only prod appears in keychain",<p>I created a certificate signing request and used it to generate both a development and production push certificate.&#xA;Then I downloaded both of the certificates onto my computer and clicked both of them to install to the keychain.</p>&#xA;&#xA;<p>How,0,30,0,"There are no comments, and an answer is not accepted"
258,1,24983623,"C/pp Sockets, recv()/send() works only under gdb","<p>EDIT: In Socket::CanReceive() was logic error. I was checking for input 1 milisecond. That's why while stepping in gdb, everything worked.</p>&#xA;&#xA;<p>I got a problem with the C sockets. <code>send()</code>/<code>recv()</code> don't do anything if ",0,237,0,"There are no comments, and an answer is not accepted"
276,1,40198449,How can I get the Cloud ML service account programmatically in Python?,"<p>The <a href="https://cloud.google.com/ml/docs/how-tos/using-external-buckets#step_1_get_required_information_from_your_cloud_project" rel="nofollow">Cloud ML instructions</a> show how to obtain the service account using shell commands. How can I do thi""p>The <a href="https://cloud.google.com/ml/docs/how-tos/using-external-buckets#step_1_get_required_information_from_your_cloud_project" rel="nofollow">Cloud ML instructions</a> show how to obtain the service account using shell commands. H"">The <a href="https://cloud.google.com/ml/docs/how-tos/using-external-buckets#step_1_get_required_information_from_your_cloud_project" rel="nofollow">Cloud ML instructions</a> show how to obtain the service account using she""The <a href="https://cloud.google.com/ml/docs/how-tos/using-external-buckets#step_1_get_required_information_from_your_cloud_project" rel="nofollow">Cloud ML instructions</a> show how to obtain the service acco""he <a href="https://cloud.google.com/ml/docs/how-tos/using-external-buckets#step_1_get_required_information_from_your_cloud_project" rel="nofollow">Cloud ML instructions</a> show how to obtain the ""e <a href="https://cloud.google.com/ml/docs/how-tos/using-external-buckets#step_1_get_required_information_from_your_cloud_project" rel="nofollow">Cloud ML instructions</a> show how to "" <a href="https://cloud.google.com/ml/docs/how-tos/using-external-buckets#step_1_get_required_information_from_your_cloud_project" rel="nofollow">Cloud ML instructions</a> sh""<a href="https://cloud.google.com/ml/docs/how-tos/using-external-buckets#step_1_get_required_information_from_your_cloud_project" rel="nofollow">Cloud ML instructio""a href="https://cloud.google.com/ml/docs/how-tos/using-external-buckets#step_1_get_required_information_from_your_cloud_project" rel="nofollow">Cloud ML in"" href="https://cloud.google.com/ml/docs/how-tos/using-external-buckets#step_1_get_required_information_from_your_cloud_project" rel="nofollow">Clou""href="https://cloud.google.com/ml/docs/how-tos/using-external-buckets#step_1_get_required_information_from_your_cloud_project" rel="nofollow""ref="https://cloud.google.com/ml/docs/how-tos/using-external-buckets#step_1_get_required_information_from_your_cloud_project" rel="nof""ef="https://cloud.google.com/ml/docs/how-tos/using-external-buckets#step_1_get_required_information_from_your_cloud_project" rel=""f="https://cloud.google.com/ml/docs/how-tos/using-external-buckets#step_1_get_required_information_from_your_cloud_project" r""="https://cloud.google.com/ml/docs/how-tos/using-external-buckets#step_1_get_required_information_from_your_cloud_project""""https://cloud.google.com/ml/docs/how-tos/using-external-buckets#step_1_get_required_information_from_your_cloud_project""https://cloud.google.com/ml/docs/how-tos/using-external-buckets#step_1_get_required_information_from_your_cloud_project",3,130,0,"There are no comments, and an answer is not accepted"
277,1,22208832,ajax call from web api 2 failing,<p>I'm trying to do a ajax call from jquery where I need data from my webservice (web api) to a phonegab app for my android.</p>&#xA;&#xA;<p>I have installed Cors from Nuget and enabled this the service.</p>&#xA;&#xA;<p>But when I test my service in Chrom,0,191,0,"There are no comments, and an answer is not accepted"
278,1,5270015,what is the difference between text and binary files. How do you decide when to use what?,"<p>what is the difference between text and binary files. How do you decide when to use what?</p>&#xA;&#xA;<p>For example, if you have to read pcm samples from an audio file that contains raw data, which mode would you open the file in?</p>&#xA;",3,1138,0,"There are no comments, and an answer is not accepted"
279,1,37568852,I have integrated google map. but marker updated very late .i update the marker on the response of google direction api,<p><strong>I have integrated google map. But marker updated very late. I update the marker on the response of google direction API</strong></p>&#xA;,-1,33,0,"There are no comments, and an answer is not accepted"
280,1,37652924,Difference between Public and View of ruby on rails,<p>What are the exact difference between the functionalities of <strong>app/View</strong> part and <strong>Public</strong> part of ruby on rails.</p>&#xA;&#xA;<p>It seems that similar type of assets like js functions etc are defined in both. </p>&#xA;&#xA,0,49,0,"There are no comments, and an answer is not accepted"
281,1,47592352,Undefined reference to Function defined in same .c file invoked through static library,"<p>This static C library (libabc.a) is linked to a C++ program. </p>&#xA;&#xA;<p>In my pro file for qmake, I have used <br><code>LIBS += pathToLib/libabc.a</code>&#xA;I had no problems when I created the static library.&#xA;When using qmake and gmake to c",0,31,0,"There are no comments, and an answer is not accepted"
282,1,27164012,Regex for Currency with specific length in javascript,<p>I'm currently using the following regex expression for currency in my input form fields: my requirement is maximum length of input field is 16 digit and after that decimal (<strong>.</strong>) then two digit. i try this expression but it not working. s,0,63,0,"There are no comments, and an answer is not accepted"
283,1,1976720,Can Hudson check out from multiple SCMs?,"<p>Due to some politics at work we have our project in two different SCMs, SVN and Dimensions.</p>&#xA;&#xA;<p>I was wondering if anyone knew of a plugin available that would change Hudson's radio buttons into checkboxes to allow me to configure multiple ",1,1119,0,"There are no comments, and an answer is not accepted"
284,1,29257395,Python 3.4 - Using a FOR loop and want to use a button to increment the loop,"<p>Here is the code. I'm trying to have the loop "pause" and wait for the button press before incrementing.  Basically, the label will say "1 of 5" and when you click the button, the label should change to "2 of 5",etc.  As it is, it doesn't wait for the ""p>Here is the code. I'm trying to have the loop "pause" and wait for the button press before incrementing.  Basically, the label will say "1 of 5" and when you click the button, the label should change to "">Here is the code. I'm trying to have the loop "pause" and wait for the button press before incrementing.  Basically, the label will say "1 of 5" and when y""Here is the code. I'm trying to have the loop "pause" and wait for the button press before incrementing.  Ba""ere is the code. I'm trying to have the loop "pause" and wait""re is the code.",0,45,0,"There are no comments, and an answer is not accepted"
285,1,31932375,How to change regular js file to min.js automatically?,"<p>Hi how can i use gulp so that when I upload my index.html to the server, the javascript file gets the minified by itself. so for development purpose I can have the regular javascript file and when its uploaded it changes to the min.js version </p>&#xA;",0,277,0,"There are no comments, and an answer is not accepted"
286,1,24866237,How to pass parameters with action name dynamically in Struts 2,<p>I want to call action class with some parameters but i am able do this.&#xA;please suggest me to pass parameters with mapping <code>struts.xml</code> file in application.</p>&#xA;&#xA;<p>I am using Struts2 framework in my application. My Struts file ac,2,3299,0,"There are no comments, and an answer is not accepted"
287,1,5515410,JavaMail (smtps & imaps),<p>How to configure JavaMail to use smtps and imaps? </p>&#xA;,0,1870,0,"There are no comments, and an answer is not accepted"
288,1,34714052,Updating/Retrieving private counter in function,<p>I've created a function below that updates a private counter which can only be accessed through another nested function within this function.  </p>&#xA;&#xA;<pre><code>var private = function() {&#xA;  var counter = 0;&#xA;  return {&#xA;    add: functi,2,118,0,"There are no comments, and an answer is not accepted"
289,1,3338051,Set number of rows based on not letting the page scroll (jquery),"<p>We have a page with multiple content areas, in one of which we build a table from a result set.  The user requirement is that the page not scroll.  If we fix the number of rows to now allow scrolling at our preferred screen resolution, it looks great a",0,115,0,"There are no comments, and an answer is not accepted"
290,1,39901640,Creating a dictionary in python by combining two .csv files,"<p>I am trying to create a dictionary in python by combining data from two .csv files, by matching the first column of the two files.  This is what I have so far </p>&#xA;&#xA;<pre><code>import csv&#xA;&#xA;with open('a.csv', 'r') as my_file1 :&#xA;    ro",1,43,0,"There are no comments, and an answer is not accepted"
291,1,14695409,How to provide a user guide?,"<p>I have been trying to find the answer to this question on both the Google developer site and here on SO but so far am unable to come up with a satisfactory answer.</p>&#xA;&#xA;<p>I wish to provide users that download my application with a "user guide"""p>I have be",1,139,0,"There are no comments, and an answer is not accepted"
292,1,22462684,Cast a LINQ-to-Entites model with a join,"<p>I've got two entities with a foreign key between them, commissions and invoices. I'm trying to use a ViewModel to include the data from the join, but I can't figure out how to cast it. If I just use the relationship mapping it does a select every time ",0,65,0,"There are no comments, and an answer is not accepted"
293,1,23067309,variable for texfield Objective c,<p>Im using </p>&#xA;&#xA;<pre><code>for(int k=i;k&lt;6;k++){&#xA;    int q=k+1;&#xA;    switch (q) {&#xA;        case 1:&#xA;             textbox1.hidden=YES;&#xA;            break;&#xA;        case 2:&#xA;            textbox2.hidden=YES;&#xA;           ,0,21,0,"There are no comments, and an answer is not accepted"
294,1,34143018,Twig_Template::getSource() doesn't work until the template has been cached,"<p>I need to load and show a Twig template's source.</p>&#xA;&#xA;<p>The template's getSource() method appears to work by using reflection to find its own class file, and reading the comment block at the end of it (which has the Twig code).</p>&#xA;&#xA;<",0,37,0,"There are no comments, and an answer is not accepted"
295,1,31179261,error : is a field but used as a type,<pre><code>using System;&#xA;using System.Collections.Generic;&#xA;using System.ComponentModel;&#xA;using System.Data;&#xA;using System.Drawing;&#xA;using System.Linq;&#xA;using System.Text;&#xA;using System.Windows.Forms;&#xA;using System.IO;&#xA;&#xA;na,0,81,0,"There are no comments, and an answer is not accepted"
296,1,32934302,#1054 - Unknown column 'content_type_video.field_video_file_fid' in 'field list',"<p>The following query returns the error above. I assume it's an aliasing error, because the column is there, but I can't figure it out from other posts on this error/topic. The query works fine until I add lines 11 and 21. Any help appreciated. Thanks in",0,22,0,"There are no comments, and an answer is not accepted"
297,1,20670505,Convert Rect to RectF,<p>Whats the best way to convert a Rect variable to a RectF one? I am unable to cast it. </p>&#xA;&#xA;<pre><code>RectF rect = (RectF) currentRect; //produces an error&#xA;</code></pre>&#xA;,8,3359,0,"There are no comments, and an answer is not accepted"
298,1,30851652,How can I read xml file inside war? - maven,<p>I am creating a war through pom.xml (maven java application). I want to read xml file residing inside war file. How can i do this?</p>&#xA;&#xA;<p>xml file location before build: </p>&#xA;&#xA;<blockquote>&#xA;  <p>C:\PrivateProjects\CancerEHR\src\main,2,291,0,"There are no comments, and an answer is not accepted"
299,1,41952667,Listing png/jpg files as svg,<p>I have a list of images. All svgs are perfectly formatted in the list and I learned that there is some way to create a svg code that contains jpgs/pngs. So I'd like to create the code for a svg Image that centers a jpg/png file. Is that possible?</p>&#,0,43,0,"There are no comments, and an answer is not accepted"
300,1,1580764,send a text message via .net,<p>All:  Are there any free solutions out there for sending text messages (SMS) via .net?  (maybe a web service or something?). </p>&#xA;&#xA;<p><B>EDIT</b></p>&#xA;&#xA;<p>What I'm really looking for is a reference for a reputable online service that I c,9,43401,0,"There are no comments, and an answer is not accepted"
3,5,2599703,"Why would you use a MyObject[] internally, but expose a List<MyObject>?",<p>I have come across a class that has an immutable property:</p>&#xA;&#xA;<pre><code>MyObject[] allObjs&#xA;</code></pre>&#xA;&#xA;<p>The property is initialized like this:</p>&#xA;&#xA;<pre><code>List&lt;MyObject&gt; objs = createAllMyObjects();&#xA;all,4,254,0,The problem is not solved
4,5,2835929,"C#: Func<T, TResult> for generic methods","<p>It is possible to create a <a href="http://msdn.microsoft.com/en-us/library/bb534960.aspx" rel="noreferrer"><code>Func</code> object</a> what references a generic method? like the LINQ <a href="http://msdn.microsoft.com/en-us/library/bb534966.aspx" rel""p>It is possible to create a <a href="http://msdn.microsoft.com/en-us/library/bb534960.aspx" rel="noreferrer"><code>Func</code> object</a> what references a generic method? like the LINQ <a href="http://msdn.microsof"">It is possible to create a <a href="http://msdn.microsoft.com/en-us/library/bb534960.aspx" rel="noreferrer"><code>Func</code> object</a> what references a generic method? like t""It is possible to create a <a href="http://msdn.microsoft.com/en-us/library/bb534960.aspx" rel="noreferrer"><code>Func</code> object</a> what""t is possible to create a <a href="http://msdn.microsoft.com/en-us/library/bb534960.aspx" rel="noreferrer"" is possible to create a <a href="http://msdn.microsoft.com/en-us/libr""is possible to create a <a href="htt""s p",5,15344,0,The problem is not solved
5,5,1796684,Is there an API or tool that can automate software updating?,<p>Is there any API or tool that can automate software updating? It should take care of checking for updates from a URL for a provided list of files and downloading and replacing the ones that need updating. It would also be nice if it contained an authen,9,1051,0,The problem is not solved
48,5,15366775,C# - Standard Delegates For Simple Or Complex Multithreaded Functions,<p>Are there standard delegates in C# that I can just use for invoke. Do I have to declare a new delegate for every new function signature I have to invoke ?</p>&#xA;&#xA;<p>Right now I just have those signatures. But if I can use a native delegate for an,0,160,1,The problem is not solved
69,5,11774887,How to stop mongo DB in one command,"<p>I need to be able to start/stop MongoDB on the cli. It is quite simple to start:</p>&#xA;&#xA;<blockquote>&#xA;  <p>./mongod</p>&#xA;</blockquote>&#xA;&#xA;<p>But to stop mongo DB, I need to run open mongo shell first and then type two commands:</p>&#x",91,192407,0,The problem is not solved
70,5,1205299,php form submission error,"<pre><code>&lt;?php&#xA;&#xA;require ("../Application.php");//session_start(); included in this file&#xA; //init();&#xA; ?&gt;&#xA; &lt;?php&#xA; $_SESSION['message']='';&#xA; echo $_SESSION['key'].":".isset($_POST['submit']).":".$_POST['key'];&#xA; if(is""pre><code>&lt;?php&#xA;&#xA;require ("../Application.php");//session_start(); included in this file&#xA; //init();&#xA; ?&gt;&#xA; &lt;?php&#xA; $_SESSION['message']='';&#xA; echo $_SESSION['key'].":".isset($_POST['s""re><code>&lt;?php&#xA;&#xA;require ("../Application.php");//session_start(); included in this file&#xA; //init();&#xA; ?&gt;&#xA; &lt;?php&#xA; $_SESSION['message']='';&#xA; echo""e><code>&lt;?php&#xA;&#xA;require ("../Application.php");//session_start(); included in this file&#xA; //init();&#xA; ?&gt;&#xA; &lt;?php&#xA""><code>&lt;?php&#xA;&#xA;require ("../Application.php");//session_start(); included in this file&#xA; //i""<code>&lt;?php&#xA;&#xA;require ("../Application.php");//session_start""code>&lt;?php&#xA;&#xA;require ("../""ode",0,415,0,The problem is not solved
71,5,5832368,Tablet or Phone - Android,<p>Is there a way to check if the user is using a tablet or a phone?&#xA;I've got problems with my tilt function and my new tablet (Transformer)</p>&#xA;,131,74831,0,The problem is not solved
72,5,26199426,Evaluation && operator in C,"<p>While I was making a program in C, I came across a problem. &amp;&amp; is not evaluating the second operand, if first is false. I know this is known as short circuit behavior. But I want second operand to be executed, see the code below to know why?</p",1,63,0,The problem is not solved
73,5,5771573,Ugly formatting in SQL*Plus,<p>It is really annoying that when I run a select command in SQL*Plus such as:</p>&#xA;&#xA;<pre><code>SELECT * FROM books;&#xA;</code></pre>&#xA;&#xA;<p>The output is really badly formatted and unreadable (row cells are not in a row but separated by line,11,27627,0,The problem is not solved
74,5,47199361,Logout when closing window in Angular 4,<p>I have an Angular 4 applicaton and I want to call the logout function when the user close the page (window or tab of the browser).</p>&#xA;&#xA;<p>This is my logout function : </p>&#xA;&#xA;<pre><code>    let currentUser: User = JSON.parse(localStorage,1,91,0,The problem is not solved
75,5,6383728,"C# "using" statement and try/catch""# "using" statement and try/ca"" "using" statement and try/"""using" statement and try""using" statement and try""sing" statement an""ing" statemen""ng" state""g" sta""" st"" st","<p>Ive been doing some research today on when an how to use the "using" statement to dispose of my sql objects. &#xA;However I'm still confused about when and how to catch unforseen errors. I have a simple method here and would appreciate any input on whe""p>Ive been doing some research today on when an how to use the "using" statement to dispose of my sql objects. &#xA;However I'm still confused about when and how to catch unforseen errors. I"">Ive been doing some research today on when an how to use the "using" statement to dispose of my sql objects. &#xA;However I'm""Ive been doing some research today on when an how to use the "u""v",2,1666,0,The problem is not solved
76,5,10992355,How to give different font for all bolded text in html?,"<p>I don't think there is an easy way to do this, and it looks like a shortcoming in CSS to me.</p>&#xA;&#xA;<p>Anyway here is the problem:</p>&#xA;&#xA;<p>I want to use a <em><code>different font</code></em> for all the <strong>bold</strong> text in my w",3,649,0,The problem is not solved
